user_id,anime_id,rating,genre,type,genre_encoded,type_encoded
40321,2201,6,"Action, Adventure, Drama, Fantasy, Kids",Movie,58,0
57081,9919,7,"Action, Demons, Fantasy, Shounen, Supernatural",TV,207,5
50100,1117,10,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,389,0
13707,21327,7,"Comedy, School, Shounen, Slice of Life",TV,731,5
17869,1689,6,"Drama, Romance, Slice of Life",Movie,843,0
56757,15979,4,"Comedy, Slice of Life",ONA,751,2
6978,272,8,"Action, Drama, Mystery",TV,245,5
7198,641,4,"Comedy, Ecchi, Romance, Shounen",Special,606,4
44715,8795,9,"Action, Comedy, Ecchi, Parody, Supernatural",TV,143,5
35379,239,9,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,824,5
41859,23251,10,"Comedy, Shounen, Supernatural",TV,750,5
51138,376,10,"Drama, Ecchi, Horror, Psychological, Supernatural",Special,766,4
67635,2775,7,"Action, Horror, Mecha, Psychological, Sci-Fi",OVA,305,3
56512,3782,8,"Action, Mystery, Romance, Supernatural, Thriller",Movie,349,0
51194,1575,9,"Action, Mecha, Military, School, Sci-Fi, Super Power",TV,324,5
43503,16894,9,"Comedy, School, Shounen, Sports",TV,732,5
40183,12729,6,"Comedy, Demons, Ecchi, Romance, School",OVA,492,3
14739,19759,4,"Action, Comedy, Shounen",Special,196,4
43466,10110,10,"Comedy, Ecchi, Harem, Romance, School",TV,578,5
34553,225,7,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",TV,24,5
51700,866,8,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,411,0
20467,1815,8,"Action, Fantasy, Supernatural",Movie,290,0
37776,157,6,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Super Power, Supernatural",TV,562,5
53034,150,10,"Action, Drama, Horror, Military, Mystery, Supernatural, Vampire",TV,226,5
29757,7724,10,"Mystery, Supernatural, Thriller, Vampire",TV,937,5
71256,21437,10,"Action, Mecha, Sci-Fi",TV,337,5
22004,1222,9,"Drama, Romance, Shoujo, Slice of Life",TV,841,5
10065,4224,10,"Comedy, Romance, School, Slice of Life",TV,707,5
30738,3457,10,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,822,5
45270,25285,10,"Action, Ecchi, Fantasy, School, Supernatural",Special,259,4
27219,16918,9,"Comedy, School, Shounen, Slice of Life",TV,731,5
38768,6045,8,"Romance, School, Shoujo, Slice of Life",TV,947,5
19384,12467,7,"Ecchi, Romance, School, Seinen",TV,863,5
6111,18523,7,"Action, Comedy, Fantasy, Parody, Shounen",TV,155,5
15533,14353,8,"Drama, Game, Mystery, Psychological, Thriller",Movie,783,0
54562,270,7,"Action, Horror, Seinen, Supernatural, Vampire",TV,314,5
56141,8630,9,"Action, Comedy, Romance, School",TV,183,5
17363,6164,7,"Romance, Shoujo Ai, Slice of Life",TV,950,5
59870,25397,7,"Action, Ecchi, Harem, Romance, School, Supernatural",TV,264,5
73070,17637,8,Slice of Life,ONA,960,2
7773,197,7,"Comedy, Ecchi, Romance, School, Sci-Fi",TV,600,5
37144,270,8,"Action, Horror, Seinen, Supernatural, Vampire",TV,314,5
31515,855,7,"Drama, Romance, School, Shoujo Ai",TV,833,5
11528,317,7,"Action, Fantasy, Super Power",Movie,289,0
63290,16498,10,"Action, Drama, Fantasy, Shounen, Super Power",TV,220,5
11604,16668,8,"Action, Mecha, Space",TV,341,5
16205,4725,7,"Action, Super Power, Supernatural, Thriller",TV,376,5
4831,65,8,"Action, Comedy, Drama, Magic, Seinen",TV,127,5
54553,1190,8,"Adventure, Comedy, Shounen, Sports",OVA,433,3
8554,24415,9,"Comedy, School, Shounen, Sports",TV,732,5
33570,1498,7,"Action, Comedy, Fantasy, Shounen, Supernatural, Vampire",TV,158,5
11400,23605,10,Action,ONA,0,2
46109,1195,7,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,18,5
39309,21105,9,"Comedy, Romance, Shounen Ai",TV,717,5
72035,15037,9,"Horror, Mystery",OVA,900,3
18270,19815,8,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural",TV,399,5
56778,11111,9,"Horror, Mystery, School, Supernatural, Thriller",TV,905,5
26485,5204,6,"Action, Magic, Mystery, Romance, Supernatural, Thriller",Movie,317,0
61236,6347,9,"Comedy, Romance, School, Super Power",TV,709,5
25818,442,8,"Adventure, Comedy, Drama, Historical, Shounen, Supernatural",Movie,396,0
57213,28891,10,"Comedy, Drama, School, Shounen, Sports",TV,550,5
53695,199,7,"Adventure, Drama, Supernatural",Movie,458,0
59571,15379,8,"Comedy, Drama, Romance, School",TV,534,5
38400,4224,9,"Comedy, Romance, School, Slice of Life",TV,707,5
12061,32935,8,"Comedy, Drama, School, Shounen, Sports",TV,550,5
22011,6707,7,"Action, Comedy, Demons, Fantasy, Shounen, Supernatural",TV,123,5
62445,1575,8,"Action, Mecha, Military, School, Sci-Fi, Super Power",TV,324,5
54858,9253,8,"Sci-Fi, Thriller",TV,957,5
48639,153,9,"Action, Adventure, Fantasy, Magic, Supernatural",TV,85,5
63398,22147,7,"Comedy, Magic",TV,662,5
54115,5680,8,"Comedy, Music, School, Slice of Life",TV,675,5
53700,28025,5,"Comedy, Mystery, Supernatural",TV,686,5
16410,10713,9,"Action, Mystery, Super Power, Supernatural",Movie,354,0
10811,1532,10,"Comedy, Drama, Romance, Shoujo, Shounen Ai, Slice of Life",TV,542,5
30574,11665,7,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,781,5
61708,4382,10,"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,679,5
20889,31223,7,"Action, Game, School, Sci-Fi",TV,294,5
60240,14397,8,"Drama, Game, Josei, Slice of Life, Sports",TV,782,5
31508,5680,9,"Comedy, Music, School, Slice of Life",TV,675,5
53458,1465,7,"Action, Mecha, School, Sci-Fi, Seinen",TV,336,5
25055,3121,7,"Comedy, Ecchi, School",OVA,610,3
61346,13125,7,"Drama, Horror, Mystery, Sci-Fi, Supernatural",TV,803,5
19367,16498,8,"Action, Drama, Fantasy, Shounen, Super Power",TV,220,5
58839,11235,10,"Comedy, Romance, School, Slice of Life",TV,707,5
44376,7647,10,"Comedy, Romance, Seinen",TV,713,5
59665,10793,9,"Action, Drama, Sci-Fi, Super Power",TV,253,5
12125,355,7,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,216,5
44835,8937,9,"Action, Magic, Sci-Fi, Super Power",TV,319,5
15629,27,8,"Action, Supernatural, Vampire",TV,378,5
4605,20047,7,"Comedy, Romance, School, Seinen, Shoujo Ai, Slice of Life",TV,700,5
3124,8516,7,"Comedy, Romance, School, Super Power",TV,709,5
17604,23701,7,"Comedy, Romance, School, Slice of Life",OVA,707,3
42635,1503,5,"Adventure, Comedy, Fantasy, Magic, Parody, Seinen",Special,408,4
71870,3782,8,"Action, Mystery, Romance, Supernatural, Thriller",Movie,349,0
37251,1575,10,"Action, Mecha, Military, School, Sci-Fi, Super Power",TV,324,5
2249,14967,9,"Comedy, Harem, Romance, School, Seinen, Slice of Life",TV,644,5
34972,1092,7,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",Movie,65,0
52698,395,6,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,230,5
17160,202,8,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,61,5
52023,2107,8,"Action, Adventure, Fantasy, Shounen",Movie,92,0
16779,28907,10,"Action, Adventure, Fantasy, Military",TV,88,5
55346,1303,8,"Action, Drama, Sci-Fi",OVA,251,3
39535,987,5,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,27,4
19001,6213,8,"Action, Sci-Fi, Super Power",TV,369,5
33103,10897,8,"Comedy, Romance, School, Seinen, Slice of Life",OVA,701,3
49359,356,8,"Action, Fantasy, Magic, Romance, Supernatural",TV,280,5
48142,3166,8,"Action, Fantasy, Horror, Sci-Fi",TV,276,5
52377,23847,7,"Comedy, Drama, Romance, School",TV,534,5
21922,3328,6,"Comedy, Ecchi, Magic",OVA,594,3
40819,8038,8,"Comedy, Josei, Music, Romance",Special,658,4
6166,8857,8,"Comedy, School, Slice of Life",OVA,733,3
4254,2418,7,"Action, Adventure, Historical, Samurai",Movie,96,0
57479,14811,8,"Comedy, School, Slice of Life",TV,733,5
62297,19163,10,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,637,5
65559,2385,7,"Comedy, Fantasy, Shounen",Movie,632,0
57648,789,7,"Drama, Fantasy, Psychological, Supernatural",TV,774,5
29710,449,5,"Adventure, Comedy, Demons, Drama, Historical, Romance, Shounen, Supernatural",Movie,382,0
45927,199,7,"Adventure, Drama, Supernatural",Movie,458,0
58236,5040,8,"Psychological, Seinen, Sports",TV,940,5
55310,13145,10,"Action, Adventure, Demons, Game, Shounen",TV,54,5
57479,609,7,"Drama, Romance, Sci-Fi",OVA,838,3
14307,14833,8,"Adventure, Demons, Fantasy, Historical, Romance",TV,438,5
40474,7724,7,"Mystery, Supernatural, Thriller, Vampire",TV,937,5
70252,1366,8,"Adventure, Comedy, Mystery, Police, Shounen",Movie,427,0
38016,60,6,"Action, Demons, Historical, Romance, Supernatural",TV,208,5
53352,2236,9,"Adventure, Drama, Romance, Sci-Fi",Movie,454,0
53501,2593,9,"Action, Mystery, Supernatural, Thriller",Movie,357,0
45134,246,7,"Adventure, Comedy, Fantasy, Romance, Shounen",TV,414,5
40675,2926,8,"Drama, Romance, School",TV,830,5
26610,2923,7,"Comedy, Magic, School, Shoujo",TV,666,5
7670,7817,7,"Comedy, Ecchi, Romance, School, Seinen",TV,601,5
31955,2393,10,"Adventure, Comedy, Fantasy, Kids",Movie,405,0
64964,13601,9,"Action, Police, Psychological, Sci-Fi",TV,358,5
63686,10711,7,"Comedy, School",ONA,724,2
54651,9253,4,"Sci-Fi, Thriller",TV,957,5
15582,11783,7,"Action, Adventure, Fantasy, Magic",TV,80,5
42841,28391,10,"Drama, School, Sci-Fi, Sports",TV,848,5
34328,2924,7,"Drama, Mystery, Romance",TV,821,5
56131,24455,8,"Adventure, Ecchi, Fantasy, Harem, Romance",TV,459,5
12269,22319,10,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,227,5
59450,521,5,"Adventure, Comedy, Magic, Romance, Shoujo",TV,422,5
20244,18679,9,"Action, Comedy, School, Super Power",TV,191,5
64526,6880,10,"Action, Horror, Sci-Fi",TV,311,5
19593,198,7,"Action, Mystery, Super Power",TV,353,5
25171,4214,10,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,567,5
16338,15,8,"Action, Comedy, Shounen, Sports",TV,197,5
61877,11123,7,"Comedy, Drama, Romance, Shounen Ai",TV,544,5
8058,901,5,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,415,0
21976,651,1,"Comedy, Hentai, Romance",OVA,653,3
31091,6682,3,"Action, Ecchi, Super Power, Supernatural",TV,272,5
65739,355,8,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,216,5
65346,23283,9,"Psychological, Thriller",TV,941,5
17765,18115,9,"Action, Adventure, Fantasy, Magic, Shounen",TV,84,5
49127,2251,7,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",TV,161,5
7136,3091,7,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,529,5
14061,4151,7,"Action, Adventure, Historical, Samurai, Supernatural",TV,98,5
54082,1699,10,"Drama, Fantasy, Historical, Romance",TV,769,5
19211,7054,9,"Comedy, Romance, School, Shoujo",TV,702,5
11315,138,8,"Action, Adventure, Shounen, Super Power",OVA,111,3
58076,4705,7,Music,Music,922,1
46864,10793,8,"Action, Drama, Sci-Fi, Super Power",TV,253,5
47636,6675,9,"Action, Cars, Sci-Fi, Sports",Movie,117,0
23291,9919,9,"Action, Demons, Fantasy, Shounen, Supernatural",TV,207,5
30565,11313,7,"Drama, Romance, School, Shounen",OVA,835,3
11412,1536,6,"Action, Comedy, Fantasy, School, Shounen, Supernatural",TV,157,5
17088,58,6,"Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space",TV,447,5
24401,1335,6,"Comedy, Mecha, Sci-Fi",Special,672,4
66327,2562,8,"Drama, Game, Mystery, Thriller",TV,784,5
16620,13331,9,"Action, Adventure, Seinen",TV,109,5
61547,1686,8,"Action, Adventure, Super Power",Movie,115,0
52745,12069,8,"Comedy, Drama, Shounen, Sports",Special,555,4
34901,24365,8,"Comedy, School, Seinen",Special,725,4
16133,17074,9,"Comedy, Mystery, Romance, Supernatural, Vampire",TV,684,5
63488,4789,9,"Drama, Mystery, Romance, Supernatural",TV,823,5
33650,2167,8,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,540,5
48105,15881,5,"Comedy, Ecchi",Special,558,4
3154,22319,9,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,227,5
57410,20047,9,"Comedy, Romance, School, Seinen, Shoujo Ai, Slice of Life",TV,700,5
16080,11933,7,"Comedy, Historical, Romance",TV,655,5
17578,14893,8,"Comedy, Ecchi, Romance",OVA,598,3
52032,523,5,"Adventure, Comedy, Supernatural",Movie,435,0
50669,4224,10,"Comedy, Romance, School, Slice of Life",TV,707,5
2562,31737,7,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",TV,565,5
7993,2367,6,"Comedy, Ecchi, Magic, School",TV,595,5
64698,22199,4,"Action, Adventure, Fantasy",TV,73,5
39405,71,9,"Action, Comedy, Mecha, Military, Sci-Fi",TV,173,5
35342,4725,7,"Action, Super Power, Supernatural, Thriller",TV,376,5
54873,1690,6,"Drama, Mecha, Psychological, Sci-Fi",TV,809,5
22382,243,6,"Comedy, Music, Romance, Shoujo, Shounen Ai",TV,674,5
6848,325,10,"Drama, Romance, Shoujo, Slice of Life",TV,841,5
44053,22199,8,"Action, Adventure, Fantasy",TV,73,5
47716,17082,7,"Comedy, School, Shounen, Slice of Life",TV,731,5
22314,46,7,"Drama, Historical, Samurai, Shounen",Movie,797,0
66061,741,4,"Comedy, Drama, Hentai, Romance, Yaoi",OVA,520,3
68742,1889,9,"Mystery, Psychological, Supernatural, Thriller",TV,931,5
57213,1365,6,"Adventure, Mystery, Police, Shounen",Movie,481,0
54766,8440,7,Comedy,Special,489,4
33172,7082,7,"Comedy, Magic, School, Shoujo",TV,666,5
23997,52,7,"Comedy, Drama, Sci-Fi, Shounen, Sports",TV,553,5
28719,264,9,"Comedy, Shounen, Sports",Special,749,4
10560,2759,8,"Action, Mecha, Sci-Fi",Movie,337,0
10512,834,8,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Special,395,4
3187,22319,8,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,227,5
2119,2251,9,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",TV,161,5
50375,28907,8,"Action, Adventure, Fantasy, Military",TV,88,5
41114,9201,7,"Action, Comedy, Ecchi, Shounen, Sports",OVA,147,3
79,11111,9,"Horror, Mystery, School, Supernatural, Thriller",TV,905,5
28234,164,9,"Action, Adventure, Fantasy",Movie,73,0
957,11887,7,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,540,5
3976,1519,7,"Action, Seinen",TV,370,5
44940,240,8,"Comedy, Parody, Slice of Life",TV,696,5
42405,11887,8,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,540,5
41845,4975,7,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,890,5
37597,269,6,"Action, Comedy, Shounen, Super Power, Supernatural",TV,198,5
21131,934,8,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,903,5
5616,4059,8,"Drama, Romance, School, Slice of Life",Special,836,4
16138,72,9,"Action, Comedy, School",TV,186,5
48845,17777,5,"Comedy, Ecchi, Romance, Shounen, Supernatural",TV,607,5
28761,2301,6,"Action, Mecha, Sci-Fi, Shounen",OVA,339,3
56582,7337,8,"Comedy, Historical, Parody",Movie,654,0
5554,3230,9,"Adventure, Comedy, Fantasy",TV,402,5
18376,27899,9,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,227,5
22386,1535,8,"Mystery, Police, Psychological, Supernatural, Thriller",TV,927,5
41108,1117,8,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,389,0
68110,1110,10,"Adventure, Comedy, Magic, Romance, Shoujo",TV,422,5
57529,477,6,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,879,5
18156,2001,10,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,41,5
10750,949,10,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space",OVA,129,3
27665,249,8,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,3,5
28622,3572,9,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,321,5
13026,431,10,"Adventure, Drama, Fantasy, Romance",Movie,442,0
6024,4382,6,"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,679,5
18051,30925,6,"Adventure, Sci-Fi",ONA,485,2
52045,10934,7,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",OVA,608,3
6127,1015,9,Comedy,Special,489,4
10231,2034,7,"Comedy, Romance, Shoujo",TV,715,5
33631,10719,8,"Comedy, Ecchi, Harem, Romance, School, Seinen, Slice of Life",TV,582,5
38536,8465,5,"Comedy, Ecchi, Fantasy, Magic, Shounen",Special,571,4
56590,10582,7,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",OVA,490,3
55369,11061,10,"Action, Adventure, Shounen, Super Power",TV,111,5
56446,10536,6,"Comedy, Romance, Shoujo",Special,715,4
3154,264,10,"Comedy, Shounen, Sports",Special,749,4
60586,12231,7,"Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",Special,26,4
35488,10897,7,"Comedy, Romance, School, Seinen, Slice of Life",OVA,701,3
40280,6336,10,"Action, Drama, Mecha, Military, Sci-Fi, Space",OVA,237,3
25628,527,7,"Action, Adventure, Comedy, Fantasy, Kids",TV,23,5
71438,1210,6,"Comedy, Drama, Psychological, Romance",TV,531,5
46010,5081,10,"Mystery, Romance, Supernatural, Vampire",TV,933,5
60917,4719,5,"Action, Adventure, Ecchi, Fantasy",TV,71,5
12082,469,8,"Comedy, Romance, School, Shounen, Vampire",TV,706,5
57033,1689,8,"Drama, Romance, Slice of Life",Movie,843,0
34364,68,6,"Adventure, Comedy, Sci-Fi, Shounen, Super Power",TV,431,5
28200,5530,8,"Adventure, Fantasy, Mystery, Shounen, Supernatural",TV,470,5
54825,610,7,"Comedy, Drama, Ecchi, Supernatural",TV,505,5
288,150,7,"Action, Drama, Horror, Military, Mystery, Supernatural, Vampire",TV,226,5
29272,1750,5,"Comedy, Ecchi, Romance, Supernatural",Special,609,4
49186,5074,8,"Action, Comedy, Sci-Fi",TV,193,5
61963,22043,8,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,25,5
36602,10719,7,"Comedy, Ecchi, Harem, Romance, School, Seinen, Slice of Life",TV,582,5
40429,834,8,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Special,395,4
24832,1535,5,"Mystery, Police, Psychological, Supernatural, Thriller",TV,927,5
25497,20931,7,"Comedy, Slice of Life",TV,751,5
71724,14027,9,"Comedy, Romance, School, Seinen",OVA,699,3
68915,6746,7,"Action, Mystery, Supernatural",TV,356,5
13719,223,7,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,412,5
3592,18679,8,"Action, Comedy, School, Super Power",TV,191,5
12105,23847,8,"Comedy, Drama, Romance, School",TV,534,5
56688,1195,8,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,18,5
52217,3667,7,"Action, Ecchi, Magic, Military, Sci-Fi",TV,266,5
19756,1579,6,"Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo",TV,516,5
17872,4214,2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,567,5
65589,26349,8,"Comedy, Seinen, Slice of Life",TV,744,5
44106,419,5,"Adventure, Comedy, Historical, Shounen, Supernatural",TV,420,5
42381,24833,9,"Action, Comedy, School, Shounen",TV,187,5
7639,12753,7,"Action, Game, Mystery, Shounen",TV,292,5
862,17895,8,"Comedy, Romance, Seinen",TV,713,5
68564,9608,8,Comedy,OVA,489,3
30487,10805,6,"Comedy, Music, Shounen, Supernatural",OVA,676,3
65842,14741,7,"Comedy, Drama, Romance, School, Slice of Life",TV,539,5
13852,11741,10,"Action, Fantasy, Supernatural, Thriller",TV,291,5
20250,8634,9,"Comedy, Romance, Yaoi",OVA,723,3
12557,9581,9,"Comedy, Ecchi, School",Special,610,4
11557,8560,10,"Romance, School, Shoujo",OVA,945,3
17337,6896,9,Comedy,Special,489,4
52300,6787,7,"Action, Drama, Fantasy, Shoujo, Supernatural",OVA,219,3
15444,34240,8,"Music, Sci-Fi",Music,924,1
23008,261,6,"Comedy, Harem, Romance, Slice of Life",TV,652,5
43758,7338,9,"Action, Mystery, Sci-Fi, Super Power",Special,351,4
25132,14511,8,"Comedy, School, Slice of Life",TV,733,5
27585,21843,8,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,52,5
40984,2476,10,"Drama, Harem, Romance, School",TV,788,5
45768,6746,10,"Action, Mystery, Supernatural",TV,356,5
61576,28927,8,"Action, Drama, Shounen, Supernatural, Vampire",TV,256,5
58736,443,6,"Comedy, Ecchi, Romance, Sci-Fi",OVA,604,3
28116,133,6,"Comedy, Ecchi, Romance, School, Slice of Life",TV,603,5
31698,26351,4,"Comedy, Romance, School, Seinen, Slice of Life",TV,701,5
6124,513,8,"Adventure, Fantasy, Romance, Sci-Fi",Movie,472,0
49811,10162,9,"Josei, Slice of Life",TV,911,5
49899,16894,10,"Comedy, School, Shounen, Sports",TV,732,5
65680,11703,8,"Action, Comedy, School, Shounen, Super Power, Supernatural",TV,190,5
7602,5342,6,"Action, Mecha, Supernatural",TV,342,5
39419,31405,6,"Drama, Historical, Military",TV,791,5
21700,9202,9,"Action, Ecchi, Seinen, Super Power, Supernatural",OVA,271,3
27050,28223,7,"Drama, Game, Mystery, Psychological, Thriller",TV,783,5
63972,45,9,"Action, Adventure, Comedy, Historical, Romance, Samurai",TV,38,5
32385,31637,9,"Action, Adventure, Fantasy, Military",TV,88,5
21669,9309,9,Hentai,OVA,893,3
44647,9736,9,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",TV,490,5
68168,3503,6,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",TV,584,5
65405,28223,10,"Drama, Game, Mystery, Psychological, Thriller",TV,783,5
35272,10155,7,"Action, Adventure, Fantasy, Magic",TV,80,5
47832,23673,7,"Comedy, Romance, School, Shoujo",TV,702,5
10016,20507,9,"Action, Adventure, Shounen, Supernatural",TV,112,5
66316,2602,7,"Comedy, Ecchi, School, Shounen, Sports",TV,613,5
16287,14227,6,"Comedy, Romance, School, Shoujo, Slice of Life",TV,703,5
32421,3342,9,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",TV,312,5
29200,269,9,"Action, Comedy, Shounen, Super Power, Supernatural",TV,198,5
36407,11111,8,"Horror, Mystery, School, Supernatural, Thriller",TV,905,5
36663,9919,9,"Action, Demons, Fantasy, Shounen, Supernatural",TV,207,5
22989,11013,8,"Comedy, Romance, Shounen, Supernatural",TV,719,5
24755,264,8,"Comedy, Shounen, Sports",Special,749,4
40977,7311,9,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural",Movie,683,0
4063,31043,10,"Mystery, Psychological, Seinen, Supernatural",TV,930,5
